X,Y,Unique Squirrel ID,Shift,Date,Age
-73.98,40.77,7B-AM-1008-06,AM,2018-10-08,Adult
-73.97,40.78,14A-PM-1014-04,PM,2018-10-14,Adult
-73.96,40.79,33G-AM-1013-01,AM,2018-10-13,Adult
-73.97,40.78,21E-PM-1012-01,PM,2018-10-12,Adult
-73.97,40.78,14D-PM-1019-15,PM,2018-10-19,Adult
-73.95,40.79,37I-AM-1010-02,AM,2018-10-10,Adult
-73.97,40.77,8E-PM-1008-06,PM,2018-10-08,Adult
-73.96,40.79,33B-PM-1010-08,PM,2018-10-10,Juvenile
-73.97,40.78,22C-PM-1006-13,PM,2018-10-06,Juvenile
-73.98,40.77,3B-PM-1007-08,PM,2018-10-07,Juvenile
-73.98,40.77,2C-PM-1013-07,PM,2018-10-13,Adult
-73.97,40.77,12G-PM-1007-02,PM,2018-10-07,
-73.98,40.78,10A-AM-1006-01,AM,2018-10-06,Adult
-73.98,40.77,9B-PM-1013-09,PM,2018-10-13,Juvenile
-73.95,40.80,42I-PM-1014-02,PM,2018-10-14,Adult
-73.97,40.78,21A-AM-1019-01,AM,2018-10-19,Juvenile
-73.98,40.77,6C-AM-1007-08,AM,2018-10-07,Adult
-73.97,40.78,19B-PM-1018-04,PM,2018-10-18,Adult
-73.96,40.80,40D-PM-1013-07,PM,2018-10-13,Adult
-73.98,40.77,6C-PM-1020-03,PM,2018-10-20,Adult
-73.97,40.77,8D-AM-1007-03,AM,2018-10-07,Adult
-73.97,40.77,8I-AM-1006-07,AM,2018-10-06,Adult
-73.98,40.77,4A-PM-1007-05,PM,2018-10-07,Adult
-73.97,40.77,5E-AM-1008-02,AM,2018-10-08,Adult
-73.96,40.80,38E-AM-1010-10,AM,2018-10-10,Adult
-73.97,40.78,17D-AM-1008-04,AM,2018-10-08,Adult
-73.97,40.77,9E-AM-1008-03,AM,2018-10-08,Adult
-73.96,40.80,39B-PM-1014-04,PM,2018-10-14,Adult
-73.96,40.78,22F-PM-1014-07,PM,2018-10-14,Adult
-73.96,40.78,18H-PM-1014-01,PM,2018-10-14,Adult
-73.97,40.77,2G-PM-1007-02,PM,2018-10-07,Adult
-73.97,40.78,14F-PM-1012-03,PM,2018-10-12,Adult
-73.97,40.77,9I-PM-1010-06,PM,2018-10-10,Adult
-73.96,40.78,22I-AM-1007-01,AM,2018-10-07,Adult
-73.96,40.79,29B-PM-1010-03,PM,2018-10-10,Juvenile
-73.97,40.78,11B-PM-1014-02,PM,2018-10-14,Juvenile
-73.96,40.79,32E-PM-1017-06,PM,2018-10-17,Adult
-73.98,40.77,2D-AM-1007-04,AM,2018-10-07,Adult
-73.96,40.79,37E-PM-1006-05,PM,2018-10-06,Adult
-73.96,40.80,37B-PM-1013-02,PM,2018-10-13,Adult
-73.96,40.79,30I-PM-1006-03,PM,2018-10-06,Adult
-73.95,40.79,33I-PM-1006-06,PM,2018-10-06,Adult
-73.96,40.78,18I-PM-1007-03,PM,2018-10-07,Adult
-73.96,40.78,23F-PM-1013-03,PM,2018-10-13,Adult
-73.98,40.77,2F-PM-1014-05,PM,2018-10-14,Adult
-73.98,40.77,1C-PM-1013-01,PM,2018-10-13,Adult
-73.96,40.79,30B-AM-1007-08,AM,2018-10-07,Adult
-73.97,40.78,18E-PM-1006-01,PM,2018-10-06,Juvenile
-73.96,40.80,39A-PM-1014-03,PM,2018-10-14,Adult
-73.98,40.77,4E-PM-1008-07,PM,2018-10-08,Adult
-73.97,40.78,15G-PM-1019-07,PM,2018-10-19,Adult
-73.95,40.80,41E-PM-1013-01,PM,2018-10-13,Adult
-73.96,40.79,34C-PM-1012-04,PM,2018-10-12,Adult
-73.97,40.78,19B-PM-1018-02,PM,2018-10-18,Adult
-73.97,40.77,7E-AM-1006-05,AM,2018-10-06,Adult
-73.96,40.78,26I-AM-1010-02,AM,2018-10-10,Adult
-73.97,40.77,3H-PM-1014-06,PM,2018-10-14,Adult
-73.96,40.79,32D-AM-1013-05,AM,2018-10-13,Adult
-73.97,40.78,14E-AM-1008-12,AM,2018-10-08,Adult
-73.96,40.79,36E-PM-1012-02,PM,2018-10-12,Adult
-73.96,40.79,31B-PM-1007-02,PM,2018-10-07,Adult
-73.97,40.78,19A-PM-1013-06,PM,2018-10-13,Adult
-73.97,40.79,27B-PM-1006-02,PM,2018-10-06,Adult
-73.97,40.78,15D-AM-1007-03,AM,2018-10-07,Adult
-73.98,40.77,4E-PM-1008-02,PM,2018-10-08,Adult
-73.96,40.79,37E-PM-1006-01,PM,2018-10-06,Adult
-73.96,40.78,21H-PM-1018-04,PM,2018-10-18,Adult
-73.98,40.77,9A-AM-1013-05,AM,2018-10-13,Juvenile
-73.97,40.78,15I-PM-1012-02,PM,2018-10-12,Juvenile
-73.96,40.80,36B-AM-1013-01,AM,2018-10-13,Adult
-73.96,40.79,35A-AM-1014-02,AM,2018-10-14,Adult
-73.98,40.77,4C-AM-1006-04,AM,2018-10-06,Juvenile
-73.95,40.79,34I-AM-1012-04,AM,2018-10-12,Adult
-73.98,40.77,4E-PM-1008-05,PM,2018-10-08,Adult
-73.98,40.77,3A-PM-1017-02,PM,2018-10-17,Adult
-73.98,40.77,4A-AM-1007-01,AM,2018-10-07,Adult
-73.98,40.77,9B-AM-1010-02,AM,2018-10-10,Juvenile
-73.97,40.77,3G-AM-1008-03,AM,2018-10-08,Adult
-73.98,40.77,1B-AM-1012-02,AM,2018-10-12,Adult
-73.97,40.77,12E-AM-1017-02,AM,2018-10-17,Adult
-73.97,40.78,15F-PM-1010-04,PM,2018-10-10,Adult
-73.96,40.80,40D-AM-1013-02,AM,2018-10-13,Adult
-73.97,40.77,7F-PM-1012-02,PM,2018-10-12,Adult
-73.96,40.79,32F-AM-1012-02,AM,2018-10-12,Adult
-73.98,40.77,2B-AM-1010-05,AM,2018-10-10,Adult
-73.97,40.78,12A-AM-1008-01,AM,2018-10-08,Adult
-73.98,40.77,4A-AM-1007-02,AM,2018-10-07,Adult
-73.97,40.78,14I-PM-1018-04,PM,2018-10-18,Adult
-73.97,40.77,9I-AM-1014-08,AM,2018-10-14,Adult
-73.97,40.77,10H-PM-1007-01,PM,2018-10-07,Adult
-73.98,40.77,2C-PM-1013-05,PM,2018-10-13,Adult
-73.98,40.77,8B-AM-1007-04,AM,2018-10-07,Adult
-73.98,40.77,4A-PM-1007-04,PM,2018-10-07,Adult
-73.97,40.78,22A-PM-1017-02,PM,2018-10-17,Juvenile
-73.98,40.77,8A-PM-1014-02,PM,2018-10-14,Juvenile
-73.98,40.77,3E-PM-1008-09,PM,2018-10-08,Adult
-73.95,40.79,37I-AM-1010-05,AM,2018-10-10,Adult
-73.96,40.80,38E-PM-1014-05,PM,2018-10-14,Adult
-73.97,40.77,10C-AM-1018-04,AM,2018-10-18,Adult
-73.96,40.78,20G-AM-1018-01,AM,2018-10-18,Juvenile
-73.97,40.77,12H-PM-1007-07,PM,2018-10-07,
-73.96,40.78,17I-AM-1014-01,AM,2018-10-14,Adult
-73.96,40.80,41B-AM-1010-10,AM,2018-10-10,Adult
-73.97,40.77,8E-PM-1008-02,PM,2018-10-08,Adult
-73.97,40.78,17C-PM-1013-04,PM,2018-10-13,Adult
-73.96,40.79,30B-AM-1007-11,AM,2018-10-07,Adult
-73.96,40.79,33F-PM-1012-01,PM,2018-10-12,Adult
-73.97,40.77,8I-AM-1006-05,AM,2018-10-06,Adult
-73.96,40.79,32E-PM-1017-15,PM,2018-10-17,Adult
-73.97,40.78,15H-AM-1013-03,AM,2018-10-13,Adult
-73.96,40.80,40D-AM-1013-03,AM,2018-10-13,Adult
-73.98,40.78,11A-PM-1013-02,PM,2018-10-13,Adult
-73.97,40.79,24A-PM-1007-03,PM,2018-10-07,Adult
-73.96,40.78,26I-AM-1010-01,AM,2018-10-10,Adult
-73.96,40.80,41D-AM-1014-04,AM,2018-10-14,Adult
-73.97,40.78,14B-PM-1014-07,PM,2018-10-14,Adult
-73.97,40.78,19F-PM-1017-05,PM,2018-10-17,Adult
-73.97,40.77,6H-PM-1020-02,PM,2018-10-20,Adult
-73.98,40.77,3F-AM-1006-13,AM,2018-10-06,Juvenile
-73.96,40.79,31E-PM-1006-08,PM,2018-10-06,Adult
-73.96,40.80,38C-AM-1019-05,AM,2018-10-19,Adult
-73.96,40.80,38C-AM-1019-03,AM,2018-10-19,Juvenile
-73.96,40.79,32E-AM-1007-12,AM,2018-10-07,Adult
-73.96,40.80,40B-PM-1014-08,PM,2018-10-14,Adult
-73.98,40.77,2E-AM-1010-05,AM,2018-10-10,Juvenile
-73.98,40.77,3D-PM-1010-05,PM,2018-10-10,Adult
-73.95,40.80,41F-PM-1019-01,PM,2018-10-19,
-73.97,40.78,16E-AM-1014-07,AM,2018-10-14,Adult
-73.97,40.77,2I-AM-1006-01,AM,2018-10-06,Adult
-73.96,40.79,36C-AM-1014-04,AM,2018-10-14,
-73.98,40.77,3D-PM-1010-14,PM,2018-10-10,Juvenile
-73.97,40.77,6G-AM-1008-06,AM,2018-10-08,Adult
-73.97,40.77,7F-AM-1008-06,AM,2018-10-08,Adult
-73.98,40.77,2F-PM-1014-07,PM,2018-10-14,Adult
-73.97,40.78,14F-PM-1012-08,PM,2018-10-12,Adult
-73.96,40.79,35B-AM-1010-03,AM,2018-10-10,Adult
-73.97,40.78,22C-PM-1006-12,PM,2018-10-06,Adult
-73.95,40.79,38I-PM-1014-03,PM,2018-10-14,Adult
-73.96,40.79,34G-PM-1006-02,PM,2018-10-06,Adult
-73.97,40.78,12E-AM-1017-06,AM,2018-10-17,Juvenile
-73.97,40.78,19D-PM-1008-02,PM,2018-10-08,
-73.97,40.77,9H-AM-1006-03,AM,2018-10-06,Adult
-73.96,40.79,30A-PM-1020-04,PM,2018-10-20,Adult
-73.96,40.79,34C-PM-1012-02,PM,2018-10-12,Adult
-73.95,40.79,38F-PM-1013-02,PM,2018-10-13,Juvenile
-73.97,40.77,4G-AM-1006-05,AM,2018-10-06,Juvenile
-73.97,40.78,13A-AM-1017-05,AM,2018-10-17,Adult
-73.96,40.79,34H-PM-1006-02,PM,2018-10-06,
-73.97,40.78,14D-AM-1014-13,AM,2018-10-14,Adult
-73.97,40.78,13D-PM-1018-11,PM,2018-10-18,Adult
-73.97,40.77,8I-AM-1006-10,AM,2018-10-06,Adult
-73.96,40.79,32E-PM-1017-12,PM,2018-10-17,Adult
-73.97,40.77,10D-AM-1008-04,AM,2018-10-08,Juvenile
-73.97,40.78,13D-AM-1014-07,AM,2018-10-14,Adult
-73.97,40.78,13E-AM-1017-06,AM,2018-10-17,Adult
-73.98,40.77,2E-AM-1010-07,AM,2018-10-10,Adult
-73.98,40.77,10B-AM-1006-04,AM,2018-10-06,Adult
-73.97,40.77,11I-PM-1012-01,PM,2018-10-12,Adult
-73.98,40.77,8B-AM-1007-03,AM,2018-10-07,Adult
-73.97,40.77,7I-PM-1013-07,PM,2018-10-13,Adult
-73.96,40.79,31I-PM-1019-03,PM,2018-10-19,Adult
-73.98,40.77,4B-AM-1010-05,AM,2018-10-10,Adult
-73.97,40.78,14D-AM-1014-05,AM,2018-10-14,Adult
-73.96,40.80,40B-AM-1019-01,AM,2018-10-19,Adult
-73.97,40.77,8E-PM-1008-04,PM,2018-10-08,Adult
-73.96,40.79,33E-AM-1014-06,AM,2018-10-14,Adult
-73.98,40.77,1A-AM-1007-02,AM,2018-10-07,Adult
-73.96,40.79,33E-PM-1012-06,PM,2018-10-12,Adult
-73.97,40.78,22D-PM-1012-02,PM,2018-10-12,Adult
-73.96,40.80,40B-PM-1014-02,PM,2018-10-14,Adult
-73.97,40.78,20B-AM-1007-02,AM,2018-10-07,Adult
-73.97,40.78,15E-AM-1013-04,AM,2018-10-13,Adult
-73.96,40.79,35E-AM-1020-01,AM,2018-10-20,Adult
-73.98,40.77,3B-AM-1010-04,AM,2018-10-10,Juvenile
-73.96,40.79,32E-PM-1017-05,PM,2018-10-17,Adult
-73.97,40.77,7H-AM-1006-16,AM,2018-10-06,Adult
-73.97,40.77,7G-AM-1010-07,AM,2018-10-10,Adult
-73.96,40.79,31E-PM-1006-06,PM,2018-10-06,Adult
-73.97,40.78,17B-AM-1010-02,AM,2018-10-10,Adult
-73.97,40.77,8H-PM-1014-07,PM,2018-10-14,Adult
-73.96,40.80,41C-AM-1017-01,AM,2018-10-17,Adult
-73.97,40.77,7H-AM-1006-03,AM,2018-10-06,Adult
-73.95,40.79,33I-PM-1006-08,PM,2018-10-06,Adult
-73.97,40.78,17E-AM-1017-08,AM,2018-10-17,Adult
-73.98,40.77,4C-PM-1010-14,PM,2018-10-10,Juvenile
-73.96,40.79,32C-PM-1013-04,PM,2018-10-13,Juvenile
-73.96,40.79,33B-PM-1010-03,PM,2018-10-10,Adult
-73.96,40.79,31C-PM-1010-01,PM,2018-10-10,Adult
-73.97,40.77,9G-PM-1007-04,PM,2018-10-07,Adult
-73.98,40.77,4C-PM-1010-16,PM,2018-10-10,Adult
-73.97,40.78,18D-AM-1018-04,AM,2018-10-18,Adult
-73.97,40.77,2G-AM-1010-03,AM,2018-10-10,Adult
-73.95,40.80,40H-AM-1017-01,AM,2018-10-17,Adult
-73.97,40.78,11B-PM-1014-03,PM,2018-10-14,
-73.97,40.78,21B-PM-1017-03,PM,2018-10-17,Juvenile
-73.96,40.79,28D-PM-1019-02,PM,2018-10-19,Adult
-73.97,40.77,9D-AM-1008-03,AM,2018-10-08,Adult
-73.96,40.80,39D-AM-1008-01,AM,2018-10-08,Adult
-73.98,40.77,8C-PM-1013-03,PM,2018-10-13,Juvenile
-73.97,40.77,9G-PM-1007-01,PM,2018-10-07,Adult
-73.97,40.78,15F-PM-1010-02,PM,2018-10-10,Adult
-73.97,40.78,15H-PM-1008-05,PM,2018-10-08,Adult
-73.97,40.76,1I-PM-1012-01,PM,2018-10-12,Juvenile
-73.98,40.77,1B-AM-1012-15,AM,2018-10-12,Adult
-73.95,40.79,37H-PM-1006-05,PM,2018-10-06,
-73.97,40.78,15F-AM-1007-07,AM,2018-10-07,Adult
-73.97,40.79,24A-AM-1014-02,AM,2018-10-14,Adult
-73.96,40.79,28D-AM-1012-05,AM,2018-10-12,Juvenile
-73.97,40.78,19F-PM-1017-07,PM,2018-10-17,Adult
-73.98,40.77,1D-PM-1007-02,PM,2018-10-07,Adult
-73.96,40.80,36B-PM-1013-01,PM,2018-10-13,Adult
-73.98,40.77,3B-AM-1010-05,AM,2018-10-10,Adult
-73.98,40.77,8B-PM-1012-09,PM,2018-10-12,Adult
-73.96,40.78,22H-PM-1007-03,PM,2018-10-07,Adult
-73.98,40.77,2C-PM-1013-10,PM,2018-10-13,Adult
-73.97,40.77,4I-AM-1006-02,AM,2018-10-06,Adult
-73.96,40.79,35A-PM-1013-05,PM,2018-10-13,Adult
-73.98,40.77,2B-AM-1010-08,AM,2018-10-10,Juvenile
-73.98,40.77,4B-PM-1018-05,PM,2018-10-18,Adult
-73.97,40.78,15B-PM-1017-01,PM,2018-10-17,
-73.97,40.77,5F-AM-1007-03,AM,2018-10-07,Adult
-73.97,40.77,12H-PM-1007-06,PM,2018-10-07,Adult
-73.98,40.77,2E-PM-1014-03,PM,2018-10-14,Adult
-73.98,40.77,3E-AM-1006-07,AM,2018-10-06,Adult
-73.98,40.77,6C-AM-1007-07,AM,2018-10-07,Adult
-73.97,40.78,19D-PM-1008-03,PM,2018-10-08,Adult
-73.97,40.77,12G-PM-1007-01,PM,2018-10-07,
-73.96,40.80,39E-PM-1013-01,PM,2018-10-13,Adult
-73.96,40.79,30B-PM-1019-01,PM,2018-10-19,Adult
-73.97,40.77,9C-AM-1006-01,AM,2018-10-06,Adult
-73.97,40.78,15C-PM-1017-04,PM,2018-10-17,Adult
-73.97,40.78,17A-PM-1013-01,PM,2018-10-13,Adult
-73.95,40.79,37G-AM-1014-06,AM,2018-10-14,Adult
-73.97,40.77,5E-PM-1012-06,PM,2018-10-12,Adult
-73.96,40.79,32C-PM-1013-02,PM,2018-10-13,Adult
-73.96,40.80,38E-PM-1014-02,PM,2018-10-14,Adult
-73.97,40.77,14I-PM-1018-03,PM,2018-10-18,Juvenile
-73.95,40.79,36I-PM-1007-12,PM,2018-10-07,Juvenile
-73.97,40.78,14A-PM-1014-03,PM,2018-10-14,Adult
-73.95,40.79,38I-AM-1019-01,AM,2018-10-19,Adult
-73.98,40.77,4E-PM-1008-06,PM,2018-10-08,Adult
-73.97,40.78,15D-AM-1007-02,AM,2018-10-07,Adult
-73.96,40.80,38E-AM-1010-08,AM,2018-10-10,Adult
-73.97,40.77,13H-PM-1010-04,PM,2018-10-10,Adult
-73.95,40.79,34I-PM-1010-04,PM,2018-10-10,Adult
-73.96,40.80,39D-AM-1008-05,AM,2018-10-08,Adult
-73.97,40.77,3H-PM-1014-02,PM,2018-10-14,Adult
-73.96,40.80,38B-AM-1019-02,AM,2018-10-19,Juvenile
-73.96,40.80,41C-AM-1017-06,AM,2018-10-17,Adult
-73.96,40.80,41A-PM-1007-02,PM,2018-10-07,Adult
-73.97,40.78,17F-PM-1020-05,PM,2018-10-20,Adult
-73.97,40.78,20C-PM-1018-07,PM,2018-10-18,Juvenile
-73.98,40.77,5A-PM-1010-03,PM,2018-10-10,Adult
-73.97,40.77,3F-AM-1006-05,AM,2018-10-06,Adult
-73.97,40.77,1G-AM-1006-03,AM,2018-10-06,Adult
-73.97,40.78,14D-PM-1019-09,PM,2018-10-19,Adult
-73.97,40.77,6I-PM-1013-01,PM,2018-10-13,Adult
-73.95,40.80,38F-AM-1018-02,AM,2018-10-18,Adult
-73.97,40.77,10C-PM-1013-01,PM,2018-10-13,Adult
-73.97,40.77,10F-PM-1019-07,PM,2018-10-19,Adult
-73.97,40.77,7G-PM-1018-01,PM,2018-10-18,Adult
-73.98,40.77,8B-AM-1007-02,AM,2018-10-07,Adult
-73.95,40.80,40G-PM-1013-05,PM,2018-10-13,Adult
-73.97,40.77,10I-AM-1010-04,AM,2018-10-10,Adult
-73.97,40.78,16D-PM-1010-12,PM,2018-10-10,Adult
-73.97,40.78,16D-PM-1010-11,PM,2018-10-10,Adult
-73.97,40.78,13G-PM-1008-02,PM,2018-10-08,Juvenile
-73.97,40.78,14E-AM-1008-14,AM,2018-10-08,Adult
-73.97,40.77,12F-PM-1007-13,PM,2018-10-07,Adult
-73.97,40.78,21B-AM-1019-03,AM,2018-10-19,Juvenile
-73.96,40.80,40A-PM-1014-02,PM,2018-10-14,Adult
-73.98,40.77,4C-PM-1010-02,PM,2018-10-10,Adult
-73.97,40.77,12F-PM-1007-06,PM,2018-10-07,Adult
-73.95,40.79,36I-AM-1017-01,AM,2018-10-17,Adult
-73.97,40.78,21A-AM-1019-03,AM,2018-10-19,Adult
-73.98,40.77,3D-PM-1010-11,PM,2018-10-10,Adult
-73.96,40.79,31F-PM-1007-03,PM,2018-10-07,Adult
-73.98,40.77,2B-PM-1013-09,PM,2018-10-13,Adult
-73.97,40.78,21B-PM-1017-02,PM,2018-10-17,Juvenile
-73.96,40.79,29D-AM-1014-02,AM,2018-10-14,Adult
-73.96,40.79,29C-PM-1006-01,PM,2018-10-06,Adult
-73.96,40.79,29C-AM-1007-04,AM,2018-10-07,Adult
-73.95,40.79,33I-PM-1006-03,PM,2018-10-06,Adult
-73.98,40.77,2F-AM-1006-02,AM,2018-10-06,Adult
-73.96,40.79,35C-PM-1013-07,PM,2018-10-13,Adult
-73.97,40.77,5E-AM-1008-05,AM,2018-10-08,Adult
-73.95,40.79,37G-AM-1014-01,AM,2018-10-14,Adult
-73.96,40.80,41A-PM-1007-04,PM,2018-10-07,Adult
-73.97,40.78,11B-PM-1014-08,PM,2018-10-14,
-73.95,40.79,37G-PM-1007-02,PM,2018-10-07,Adult
-73.97,40.77,5H-AM-1007-01,AM,2018-10-07,Adult
-73.96,40.78,20F-PM-1007-14,PM,2018-10-07,Adult
-73.97,40.78,13A-PM-1014-01,PM,2018-10-14,Adult
-73.95,40.79,37H-PM-1006-03,PM,2018-10-06,
-73.96,40.80,36A-PM-1013-03,PM,2018-10-13,Juvenile
-73.96,40.79,35D-PM-1013-02,PM,2018-10-13,Adult
-73.97,40.78,16D-PM-1010-02,PM,2018-10-10,Adult
-73.97,40.78,13H-AM-1013-01,AM,2018-10-13,Adult
-73.97,40.78,18F-AM-1014-02,AM,2018-10-14,Adult
-73.96,40.80,41C-AM-1017-03,AM,2018-10-17,Adult
-73.97,40.77,9F-AM-1013-02,AM,2018-10-13,Adult
-73.95,40.79,35H-AM-1013-01,AM,2018-10-13,Adult
-73.97,40.78,17D-AM-1008-05,AM,2018-10-08,Juvenile
-73.97,40.78,13E-AM-1017-01,AM,2018-10-17,Adult
-73.96,40.79,33A-PM-1018-01,PM,2018-10-18,Adult
-73.97,40.78,21B-AM-1019-06,AM,2018-10-19,Juvenile
-73.97,40.78,11B-AM-1007-05,AM,2018-10-07,Adult
-73.95,40.80,39G-PM-1013-01,PM,2018-10-13,Adult
-73.97,40.78,15E-PM-1008-11,PM,2018-10-08,Adult
-73.97,40.77,5E-PM-1012-05,PM,2018-10-12,Adult
-73.97,40.77,5F-PM-1007-06,PM,2018-10-07,Adult
-73.96,40.79,35C-AM-1007-02,AM,2018-10-07,Adult
-73.96,40.79,30B-PM-1019-05,PM,2018-10-19,Adult
-73.95,40.79,34I-PM-1010-02,PM,2018-10-10,Adult
-73.97,40.77,10I-PM-1013-01,PM,2018-10-13,Adult
-73.96,40.78,20G-PM-1013-02,PM,2018-10-13,Adult
-73.98,40.77,4A-PM-1007-02,PM,2018-10-07,Adult
-73.96,40.79,30E-AM-1008-02,AM,2018-10-08,Adult
-73.98,40.77,2A-PM-1019-02,PM,2018-10-19,Adult
-73.97,40.78,18D-AM-1018-01,AM,2018-10-18,Adult
-73.97,40.77,9H-PM-1018-07,PM,2018-10-18,Adult
-73.97,40.78,17B-PM-1012-02,PM,2018-10-12,Adult
-73.97,40.77,6F-PM-1008-02,PM,2018-10-08,Adult
-73.95,40.80,41E-PM-1013-04,PM,2018-10-13,Adult
-73.96,40.78,15I-PM-1012-04,PM,2018-10-12,Adult
-73.97,40.78,20F-PM-1007-06,PM,2018-10-07,Juvenile
-73.96,40.79,29D-AM-1014-06,AM,2018-10-14,Adult
-73.97,40.77,9F-PM-1014-01,PM,2018-10-14,Adult
-73.98,40.77,8C-PM-1013-06,PM,2018-10-13,
-73.96,40.78,20G-PM-1013-03,PM,2018-10-13,Adult
-73.97,40.78,13F-AM-1007-03,AM,2018-10-07,Adult
-73.97,40.78,14F-AM-1007-04,AM,2018-10-07,Adult
-73.96,40.79,33A-PM-1018-02,PM,2018-10-18,Adult
-73.96,40.80,36C-PM-1013-02,PM,2018-10-13,Adult
-73.96,40.79,35G-AM-1007-02,AM,2018-10-07,Adult
-73.96,40.80,38D-PM-1006-02,PM,2018-10-06,Adult
-73.98,40.77,7A-PM-1007-01,PM,2018-10-07,Adult
-73.98,40.77,4E-PM-1008-01,PM,2018-10-08,Adult
-73.98,40.77,4C-PM-1010-01,PM,2018-10-10,Adult
-73.96,40.80,38C-AM-1019-09,AM,2018-10-19,Adult
-73.96,40.79,37D-AM-1018-02,AM,2018-10-18,Juvenile
-73.96,40.79,33B-AM-1010-03,AM,2018-10-10,Adult
-73.97,40.78,22B-PM-1014-01,PM,2018-10-14,Juvenile
-73.97,40.77,6G-AM-1008-03,AM,2018-10-08,Adult
-73.97,40.77,10D-PM-1008-01,PM,2018-10-08,Adult
-73.98,40.77,6A-AM-1006-01,AM,2018-10-06,Adult
-73.97,40.78,13B-PM-1008-02,PM,2018-10-08,Adult
-73.95,40.80,40G-PM-1013-03,PM,2018-10-13,Juvenile
-73.96,40.80,40B-AM-1019-07,AM,2018-10-19,Adult
-73.96,40.80,41B-PM-1014-03,PM,2018-10-14,Adult
-73.96,40.80,40C-AM-1017-03,AM,2018-10-17,Adult
-73.96,40.79,32A-AM-1018-02,AM,2018-10-18,Adult
-73.98,40.77,5B-AM-1008-02,AM,2018-10-08,Adult
-73.97,40.78,15I-PM-1012-06,PM,2018-10-12,Adult
-73.96,40.79,36C-AM-1014-03,AM,2018-10-14,
-73.95,40.79,33I-AM-1008-04,AM,2018-10-08,Adult
-73.96,40.78,25I-PM-1007-05,PM,2018-10-07,Adult
-73.96,40.79,31E-PM-1006-05,PM,2018-10-06,Adult
-73.98,40.77,4C-PM-1010-10,PM,2018-10-10,Adult
-73.97,40.78,14D-PM-1019-01,PM,2018-10-19,Adult
-73.96,40.79,32E-AM-1007-06,AM,2018-10-07,Adult
-73.95,40.79,34H-PM-1006-07,PM,2018-10-06,Juvenile
-73.96,40.79,31F-PM-1007-05,PM,2018-10-07,Adult
-73.95,40.79,39H-AM-1007-04,AM,2018-10-07,Adult
-73.96,40.79,32F-AM-1012-05,AM,2018-10-12,Adult
-73.96,40.79,30B-AM-1007-01,AM,2018-10-07,Adult
-73.96,40.79,31B-AM-1017-02,AM,2018-10-17,Adult
-73.98,40.77,6D-AM-1008-01,AM,2018-10-08,Adult
-73.97,40.78,14E-AM-1008-03,AM,2018-10-08,Adult
-73.97,40.77,11H-AM-1010-06,AM,2018-10-10,Adult
-73.95,40.79,37I-PM-1006-01,PM,2018-10-06,Adult
-73.96,40.79,29B-PM-1010-01,PM,2018-10-10,Adult
-73.97,40.78,17F-PM-1020-06,PM,2018-10-20,Adult
-73.96,40.79,35C-PM-1013-04,PM,2018-10-13,
-73.96,40.79,35D-PM-1013-05,PM,2018-10-13,Adult
-73.97,40.77,8I-PM-1013-07,PM,2018-10-13,Adult
-73.98,40.77,2C-PM-1013-04,PM,2018-10-13,Adult
-73.96,40.79,31H-PM-1008-03,PM,2018-10-08,Adult
-73.96,40.80,40A-PM-1014-01,PM,2018-10-14,Adult
-73.98,40.77,7B-AM-1008-14,AM,2018-10-08,Adult
-73.97,40.78,18C-PM-1018-04,PM,2018-10-18,Juvenile
-73.96,40.79,36F-PM-1012-01,PM,2018-10-12,Adult
-73.97,40.78,15E-PM-1008-02,PM,2018-10-08,Adult
-73.96,40.80,40B-PM-1014-03,PM,2018-10-14,Adult
-73.97,40.78,13D-AM-1014-11,AM,2018-10-14,Adult
-73.97,40.78,14H-PM-1012-08,PM,2018-10-12,Adult
-73.97,40.77,6G-PM-1020-04,PM,2018-10-20,Adult
-73.98,40.77,2E-AM-1010-06,AM,2018-10-10,Adult
-73.96,40.78,22H-PM-1007-02,PM,2018-10-07,Adult
-73.96,40.78,22F-PM-1014-04,PM,2018-10-14,Adult
-73.97,40.77,10H-AM-1014-03,AM,2018-10-14,Juvenile
-73.97,40.78,22B-PM-1014-02,PM,2018-10-14,Juvenile
-73.97,40.77,4F-PM-1013-01,PM,2018-10-13,Adult
-73.98,40.77,3B-PM-1007-09,PM,2018-10-07,Adult
-73.96,40.80,37C-PM-1013-05,PM,2018-10-13,Adult
-73.95,40.80,41I-AM-1018-01,AM,2018-10-18,Juvenile
-73.97,40.78,16D-AM-1007-03,AM,2018-10-07,Adult
-73.95,40.79,37I-PM-1006-02,PM,2018-10-06,Adult
-73.96,40.78,23I-PM-1019-03,PM,2018-10-19,Adult
-73.97,40.78,19D-AM-1007-02,AM,2018-10-07,Adult
-73.98,40.77,2B-AM-1010-02,AM,2018-10-10,Juvenile
-73.97,40.78,14D-AM-1014-14,AM,2018-10-14,Adult
-73.96,40.78,20F-PM-1007-02,PM,2018-10-07,Adult
-73.97,40.78,18G-AM-1014-03,AM,2018-10-14,Adult
-73.98,40.77,2B-PM-1013-03,PM,2018-10-13,Adult
-73.96,40.78,21F-AM-1018-03,AM,2018-10-18,Adult
-73.98,40.77,5C-AM-1006-01,AM,2018-10-06,Adult
-73.96,40.80,42C-PM-1013-02,PM,2018-10-13,Adult
-73.97,40.77,11F-PM-1006-01,PM,2018-10-06,Adult
